"gene","all15_adjusted_technique_logFC","all15_adjusted_technique_FDR","fresh11_logFC","fresh11_FDR","fresh_no_prior_treatment_logFC","fresh_no_prior_treatment_FDR"
"LRCH3",-0.0396749214494924,0.969952634197529,-0.013968781840968,0.968099084668931,-0.0405397903939508,0.902799134413293
"IQCG",-0.179220173320453,0.828334591120586,-0.101145178717335,0.790067916621749,-0.0972321626065828,0.835739757867389
"RPL35A",0.0527036282679027,0.987676987381042,-0.0114801028552538,0.975940010120607,-0.0060196627361125,0.990420116511119
"ZNF718",-0.191184749867774,0.847164208899954,-0.110082272017414,0.848123562433291,-0.147062456695601,0.800759848264319
"ZNF141",-0.154767932796997,0.868718202741141,-0.110024002870082,0.802405079216957,-0.0334160311371648,0.950144594039427
"ZNF721",-0.241386672189722,0.663401121515774,-0.137652111368625,0.64689033572854,-0.141284677153709,0.661047764554629
"ATP5ME",0.159647290033942,0.952093474531886,0.0692603721951358,0.878905000893612,0.0368151592735496,0.948163156610396
"SPON2",0.614611349677562,0.680936246736474,0.371958817459342,0.652754646020219,0.676102546182417,0.371933782150218
"SLBP",0.338268195221695,0.620497879203569,0.206330874047595,0.566135177186251,0.262060335904139,0.425444726244535
"TACC3",0.0705433715419961,0.969952634197529,0.0952190263133386,0.877819238855688,0.0875754620982588,0.90664230403665
"NSD2",0.0558571122939153,0.962414509086953,0.0438982891203428,0.923054773439819,0.0524879131729407,0.919542522552017
"C4orf48",0.212474401759148,0.96977766296336,0.240244523682035,0.567754820711177,0.301011814503367,0.49710277555272
"MXD4",0.231182682398296,0.684238272206636,0.165802429607135,0.648952690695537,0.196194965847169,0.635630814036157
"ZFYVE28",0.223143823426701,0.906869631745234,0.201189366916237,0.78372757254794,0.247833705198251,0.762694170689092
"FAM193A",0.0290762246310987,0.978731255112132,0.040528889046903,0.891507633403955,0.0406177273425634,0.91093329104767
"TNIP2",0.357843941824359,0.607226415643211,0.289222060604059,0.539909812541728,0.373720719130116,0.360834263201549
"SH3BP2",-0.0275938767518707,0.986243996198961,0.0192673877941828,0.966487133623917,0.00692231230193269,0.990420116511119
"ADD1",0.0413893457171873,0.946978282166981,0.0339445891883772,0.903162098034093,0.0275117147013685,0.939660992233169
"MFSD10",0.374813278825113,0.626910403345555,0.302638043393998,0.539909812541728,0.439453899608885,0.360738283189872
"GRK4",0.288367877163057,0.834869989317809,0.261941102518533,0.647778243729206,0.284050504720216,0.659522181455106
"HTT",0.0820985240421802,0.885213448640826,0.0778471636305275,0.759278023791074,0.0615097851890766,0.860190911861655
"RGS12",0.0347011296106586,0.987676987381042,0.00977917824040737,0.99159047822418,-0.0865722527080401,0.922709833813539
"LRPAP1",0.537633439538084,0.633461558848371,0.35845924246206,0.539909812541728,0.426264128670592,0.426574974407626
"LYAR",0.24292288969259,0.708906209861552,0.201737935148518,0.584590931498796,0.199842276000045,0.612013517456986
"STX18",0.255259241114547,0.654027551099472,0.168071240758508,0.635447363508042,0.159174763647845,0.670041973817201
"STX18-AS1",-0.249665799711317,0.838228110296931,-0.15090270520703,0.829870923265629,-0.221684843974507,0.772663272404715
"MSX1",-0.215385165886151,0.941696666166782,-0.230071029141871,0.731838330994888,-0.427846848252162,0.473493734259366
"CYTL1",-0.548873425809292,0.76063344310174,-0.381464385008805,0.682769929955018,-0.506322732036414,0.617670448466621
"STK32B",-0.566814877538564,0.743988537519481,-0.374462821534301,0.707016966668684,-0.556036153232505,0.560203546352872
"MRFAP1",0.426387893978279,0.871146086444017,0.259555964363667,0.539909812541728,0.343519109739838,0.371933782150218
"S100P",-0.201489686073845,0.987168661761228,-0.17691510299138,0.964780908825714,-0.345037157508315,0.919542522552017
"KIAA0232",0.025894303890932,0.986243996198961,0.00245055988340565,0.995964398344206,0.0483738992012184,0.915782159236744
"TBC1D14",0.140727502024429,0.937120241257205,0.100965434164493,0.877318442258331,0.0973095240745386,0.89675635447082
"GRPEL1",0.208546118517637,0.743641475921582,0.13086422235909,0.707016966668684,0.118881204986332,0.760378264086355
"AFAP1",-0.263658588004679,0.920885507075657,-0.168406387408004,0.892452868202711,-0.244271189722885,0.795852028600715
"ABLIM2",0.0129872780690377,0.993039382491997,0.072669730736236,0.951722449221458,0.171218353319884,0.869793185908311
"SH3TC1",0.214064605651877,0.749564353620836,0.180000342839389,0.616245684561578,0.164104823191621,0.669693275959664
"SLC2A9",-0.197894259797627,0.743641475921582,-0.127683756950836,0.750997063115302,-0.211946042719248,0.562754315836961
"WDR1",0.185881543330201,0.672194521709824,0.102375349233103,0.680554703992045,0.0757071317587843,0.781142374056251
"CLNK",-0.50067852679472,0.809020167851663,-0.503951962908205,0.623206644050332,-0.646698552526341,0.567022984855542
"HS3ST1",0.416018102526345,0.795440606734161,0.399161561804452,0.601554980946672,0.675672167433465,0.345329429507274
"AC006230.1",0.0637741789839314,0.978731255112132,0.0855304835785834,0.901608804473214,0.221023511436916,0.708162756495889
"RAB28",-0.0903661406859463,0.946978282166981,-0.0352395920731631,0.961663698018687,-0.113917679380395,0.844314412133083
"BOD1L1",-0.0572300505676942,0.968662340367089,-0.0455157088769018,0.935848509013914,-0.0700060666630534,0.884817625156155
"LINC00504",-0.366966312251329,0.86918309088418,-0.176462679555841,0.876852691254119,-0.270356782490533,0.803294808525519
"CPEB2-DT",-0.187909867172059,0.937295590475388,-0.116547228278184,0.927320925434697,-0.251631685593499,0.81979060839163
"CPEB2",-0.0714395929692976,0.949591008943738,-0.0963204434195962,0.771102910355608,-0.181013753534044,0.562754315836961
"AC098829.1",-0.681787359204891,0.831586301123345,-0.546529085599719,0.735856182479457,-0.700382172765225,0.639972620212142
"CC2D2A",-0.245068540596756,0.832959266950738,-0.0666862160596314,0.923054773439819,-0.160185516059802,0.809950585876279
"FBXL5",-0.22429304866135,0.743988537519481,-0.176820323115484,0.641159139411334,-0.189937638554583,0.65642344853735
"FAM200B",-0.180708187623491,0.80566295668705,-0.125705357514332,0.632251648616281,-0.183743902645523,0.526483868522985
"CD38",0.492655675251224,0.76063344310174,0.398236125815669,0.636296641810803,0.492237402206295,0.584982212025935
"FGFBP2",-1.24207356759333,0.781913752028351,-0.800451438621024,0.675699955475318,-0.969345667778367,0.611154937429524
"TAPT1",-0.0747498173967132,0.903608037062864,-0.0597799632397232,0.823408681057155,-0.121401411760088,0.666743407027583
"TAPT1-AS1",-0.342127461113312,0.831586301123345,-0.249870721382227,0.779438129722726,-0.336072234621547,0.690076188603555
"LDB2",0.273258447678406,0.923832054749787,0.243601561740727,0.845169358064318,0.219711595184552,0.863071351383996
"QDPR",0.198958902417195,0.824897256535453,0.158669761067207,0.712661164701235,0.260206663204136,0.521835404394511
"LAP3",0.0376288352749456,0.980406997995604,0.03169753280824,0.955161791958022,-0.00133158997538086,0.998801924059983
"LCORL",-0.00677262489100619,0.991594528553645,-0.0279310962454699,0.947522425797012,-0.00539232890266557,0.992015271357945
"SLIT2",-0.379400684973023,0.86918309088418,-0.253343967545245,0.781746921621551,-0.368856877456401,0.672027179989312
"ADGRA3",-0.116959309216346,0.95447944680899,-0.0854390572011422,0.923054773439819,-0.0409830199031854,0.972964360112743
"DHX15",0.0481304587767648,0.962718721338874,0.0365463539490673,0.931884260814257,-0.0203238047506386,0.972048915989614
"SOD3",-0.841010874991067,0.836203256481455,-0.647739411334339,0.703986373319257,-0.826832836842217,0.565693614717533
"SEL1L3",-0.209094267408672,0.819059765462214,-0.158241858061807,0.722454510837134,-0.251733891557489,0.594301230245286
"SMIM20",0.0170042791348183,0.987676987381042,0.0322302510881591,0.94617045595008,0.0638192232533656,0.837429769891498
"RBPJ",-0.120144199849337,0.912259746037492,-0.0753103204771116,0.821444969952453,-0.0998405907823644,0.795852028600715
"TBC1D19",-0.152853218022876,0.882264046366445,-0.0681205691805421,0.910629392283386,-0.145568564886752,0.814173818717257
"STIM2",-0.234892157898993,0.620497879203569,-0.137003025955008,0.614396075881076,-0.193904597626385,0.518056166425906
"ARAP2",-0.0424456311498214,0.965026801109949,-0.0228235354202653,0.961617869252362,-0.0226974773642316,0.963197165494884
"C4orf19",0.10177512284558,0.969952634197529,0.0642935748135409,0.958093966183399,0.00893319340009776,0.995773281816741
"RELL1",-0.192125854112396,0.767397326336059,-0.145533157535208,0.649331678226707,-0.155454390586595,0.617295806842706
"PGM2",0.201561197816363,0.858464683804866,0.16906334818835,0.735512908698436,0.096411209212406,0.848852976435192
"TBC1D1",0.241325364004744,0.744042988862601,0.167494949281441,0.70238198276846,0.126571204745608,0.746823249340331
"KLF3",0.114015764143021,0.903608037062864,0.0835479602766879,0.813747570349955,0.131405397825759,0.702430088102267
"TLR1",-0.130719654574717,0.885213448640826,-0.133706146350585,0.707016966668684,-0.103200022635248,0.794982096568494
"FAM114A1",-0.00390543673588541,0.994700390530767,0.0267118629165693,0.962866185703775,0.11589850586521,0.7842871680125
"TMEM156",0.120842955180419,0.950497705925427,0.0992592296786075,0.885316206297822,-0.145246605725333,0.673601444674556
"KLHL5",-0.00887534758887277,0.989701309603352,0.0144718057798678,0.969401661212156,-0.0631113728263548,0.829309687795442
"AC079921.1",-0.138123316177661,0.937120241257205,-0.00636667317186924,0.994111893424054,-0.0152437637991412,0.989130638310446
"WDR19",-0.239772797030695,0.848228309522531,-0.17306306604228,0.771516803783071,-0.294092296952526,0.627393320038457
"RFC1",-0.0845832558835076,0.891570953693957,-0.0679088643474155,0.821969412788873,-0.0891402835802206,0.780815890200692
"RPL9",0.0880686795050659,0.986243996198961,0.00534872785449971,0.987973601121545,0.0262010751170806,0.950070799817556
"UGDH",-0.219708990104644,0.8256295045224,-0.178698128216736,0.680554703992045,-0.291304081687186,0.512503271974709
"SMIM14",-0.0830085259580282,0.935582707073966,-0.0394923219501372,0.93367376665467,-0.0172234809907589,0.976553737496412
"UBE2K",-0.0206003082723484,0.987232790302631,-0.0118752794453327,0.975958579911476,-0.00454513784493612,0.995031168540369
"PDS5A",-0.131316275983272,0.850765417220173,-0.104740692077558,0.730245999349297,-0.10071669781457,0.76214077234056
"N4BP2",-0.0562836217349339,0.966712918349758,-0.0637298528070431,0.890152476377743,-0.072786011653399,0.83780945723087
"RHOH",0.754996072639229,0.585154410769659,0.532075286787536,0.539909812541728,0.730593253641422,0.241248040103115
"RBM47",-0.0700959774087007,0.947711925014024,-0.0405544194493954,0.899773955112342,-0.0528572031636286,0.883528995898572
"APBB2",-0.383811734533668,0.848228309522531,-0.227478045914396,0.809797830130171,-0.180773711396781,0.863156907206373
"UCHL1",0.178811040303823,0.975727322813314,0.227978453690935,0.834449139647509,0.221968195925097,0.837429769891498
"LIMCH1",-0.013209787482232,0.994202951143564,0.0178030001849914,0.987852510451791,-0.0231902149411286,0.988199008429316
"TMEM33",-0.0147210800267637,0.987676987381042,-0.0610181821161528,0.879318949048446,-0.0231440223731084,0.967198994334267
"SLC30A9",0.0176178416328195,0.987179055001188,0.022462349795666,0.961663698018687,0.0494568079772273,0.891713916146166
"ATP8A1",-0.195883899324279,0.802175895468196,-0.173919593423919,0.696845041771802,-0.216235113461645,0.646743640939101
"ATP10D",-0.213859359201283,0.743641475921582,-0.171955673136265,0.62873374102614,-0.228496462634798,0.552534852329702
"TXK",-0.0549395052118106,0.987232790302631,-0.0382323338326629,0.975940010120607,-0.0985238944980619,0.945137784813934
"SLAIN2",-0.000433720838429706,0.999963380658618,0.0168906129341264,0.974423941231195,0.00881181730508116,0.990323971235893
"FRYL",0.101606600728146,0.897129444505265,0.0691396292204246,0.819651123007178,0.0735085555729543,0.811910017160917
"OCIAD1",0.105588475185731,0.922769589110717,0.0710257148524093,0.885041529327646,0.124685205454438,0.747613075358224
"OCIAD2",0.303114642525161,0.885213448640826,0.17095718432635,0.80103589156145,0.137582943635922,0.853829098635518
"DCUN1D4",-0.0476638857959798,0.969952634197529,-0.0549471633850614,0.893945927996825,-0.0894900587650984,0.844314412133083
"SGCB",0.0227693268787263,0.993039382491997,0.0100453286056634,0.989648351854567,-0.151220820166425,0.818827414401328
"USP46",-0.0564884332189716,0.962718721338874,-0.0150089486862101,0.975178059978425,-0.0217192930634896,0.973942463195293
"DANCR",-0.067718866156318,0.969952634197529,-0.0292422615854323,0.961663698018687,-0.162440335327975,0.663353740204739
"SCFD2",0.0525260911754891,0.968529247878935,0.100132464803034,0.856449746085977,0.135682795251127,0.822669529808433
"FIP1L1",0.180526902882362,0.684238272206636,0.138316234643624,0.641159139411334,0.172791698079831,0.54791419540248
"LNX1",0.522293662420061,0.749912506438151,0.485958806664905,0.576859503928985,0.667467681755197,0.427789007407824
"CHIC2",0.152505098468631,0.840467050491297,0.0973072781000393,0.793266081317201,0.102980980100632,0.795852028600715
"TMEM165",0.0602128556518389,0.946978282166981,0.0530799868169587,0.89006510427368,0.0301457788284653,0.951715326242549
"CLOCK",-0.0945783858007992,0.912249710023291,-0.0519518341931892,0.890152476377743,-0.0288950885621476,0.945137784813934
"EXOC1",-0.00913423353505176,0.989701309603352,-0.0109263327299742,0.976759332932075,-0.0208391947237294,0.969162032696058
"PAICS",0.118459000281211,0.913354702114686,0.117816000874534,0.781746921621551,0.238885029155013,0.492865920176733
"SRP72",0.225606429480995,0.713703084504335,0.150576730720676,0.692050352841508,0.241019765541315,0.439585783675273
"HOPX",0.48487127128531,0.915615419264746,0.249444611795076,0.885316206297822,1.01986851416779,0.454646209978998
"REST",0.105995489852946,0.880798283443905,0.0678616102333555,0.853487368031466,0.116590406283244,0.719114764621006
"POLR2B",-0.0843327749292944,0.922573211693604,-0.0606842823928264,0.877349794479147,-0.0770851879534421,0.852402427152772
"IGFBP7",-0.0800706557573044,0.987381297202584,-0.104011307284848,0.947522425797012,-0.385264960740126,0.676558239680475
"ADGRL3",-0.414107181884428,0.926058247355641,-0.305283408721651,0.867775140580767,-0.440886607863837,0.741119781734964
"LINC02232",-0.213614963823094,0.945421051661546,-0.196881742323703,0.848354605388932,-0.314052944917637,0.749809560242555
"AC104806.2",-0.338904650484783,0.888570841393027,-0.311841593275847,0.79501289785789,-0.470602385109621,0.723116381892166
"CENPC",-0.100233923888204,0.850765417220173,-0.0911519488107261,0.717278133633584,-0.0713426410550713,0.795852028600715
"UBA6",-0.0651201604996074,0.945421051661546,-0.0726878304338028,0.823141670358777,-0.0763524945270832,0.83780945723087
"UBA6-AS1",-0.140995729480852,0.937120241257205,-0.161103234972734,0.781746921621551,-0.214355976008152,0.737870328721417
"YTHDC1",-0.0235215752070424,0.986243996198961,-0.0444125808361199,0.893945927996825,-0.0972547803438124,0.76214077234056
"SULT1B1",0.00707171931658021,0.995347119192698,-0.0292800769758851,0.975491710400042,0.00169609513461775,0.999155714450675
"RUFY3",0.0201095281095598,0.986243996198961,0.0209056539482089,0.959082908386949,0.0358399872245189,0.930490205989391
"GRSF1",0.0823391832849493,0.908458190058852,0.0597257272063554,0.865887045284762,0.0932161734129033,0.760378264086355
"MOB1B",-0.300438514413042,0.620497879203569,-0.212714625677981,0.539909812541728,-0.282276291862706,0.422806078163613
"DCK",-0.0856005217400175,0.968662340367089,-0.101877727562882,0.888295185891501,-0.168310891149198,0.768245000954006
"ANKRD17",-0.0108566319426889,0.987676987381042,0.000407325941110022,0.999188751903088,-0.00323649981486838,0.99504417436632
"AC053527.2",-0.604497544156402,0.69016169664673,-0.4477979867145,0.649217809442069,-0.673564685792337,0.409032030750506
"CXCL8",-0.430006407721989,0.885191732662021,-0.333896377168791,0.74557626285337,-0.462377220560411,0.611154937429524
"CXCL1",0.0121676322999333,0.994202951143564,-0.0475862354598806,0.96668416533004,-0.120510403052927,0.914685256526293
"CXCL3",-0.202590725621777,0.956189059517408,-0.131355336835818,0.914172578664351,-0.166806006685906,0.883528995898572
"CXCL2",-0.0672328317019319,0.987060796028084,-0.084214885309636,0.941264598661626,-0.111584878833565,0.917407534210067
"MTHFD2L",-0.215177556845341,0.78216388715191,-0.128301669100999,0.736044434233638,-0.189856466777284,0.651784235801037
"EREG",0.2152576593429,0.949591008943738,0.0734387775473066,0.95565153722071,0.209088365600232,0.83780945723087
