"NGenes","Correlation","Direction","PValue","FDR","GO_ID","description"
91,0.0637829208207671,"Down",0.616031024035503,0.999769115486285,"GO:0070646","protein modification by small protein removal"
23,0.0515305523271317,"Up",0.616084918598304,0.999769115486285,"GO:0060043","regulation of cardiac muscle cell proliferation"
21,0.149921925480433,"Down",0.616470918664577,0.999769115486285,"GO:0050686","negative regulation of mRNA processing"
48,0.0418806606533497,"Down",0.61681714260694,0.999769115486285,"GO:1901019","regulation of calcium ion transmembrane transporter activity"
17,0.0406262268053528,"Up",0.616827324229048,0.999769115486285,"GO:0044342","type B pancreatic cell proliferation"
151,0.039241090098367,"Down",0.616835456946316,0.999769115486285,"GO:0051146","striated muscle cell differentiation"
74,0.0761899348809728,"Up",0.617107188846438,0.999769115486285,"GO:0043200","response to amino acid"
62,0.11791090809794,"Down",0.617128531510562,0.999769115486285,"GO:0032204","regulation of telomere maintenance"
29,0.0639053277918292,"Down",0.617511488044256,0.999769115486285,"GO:0033692","cellular polysaccharide biosynthetic process"
73,0.0380176085139259,"Up",0.617572835700105,0.999769115486285,"GO:0071322","cellular response to carbohydrate stimulus"
37,0.0411044724449224,"Down",0.617796205491032,0.999769115486285,"GO:0032623","interleukin-2 production"
37,0.0411044724449224,"Down",0.617796205491032,0.999769115486285,"GO:0032663","regulation of interleukin-2 production"
162,0.0291478486829328,"Down",0.617798597755538,0.999769115486285,"GO:0006936","muscle contraction"
232,0.0444957492219353,"Down",0.617934397886273,0.999769115486285,"GO:0043434","response to peptide hormone"
65,0.0487490288893618,"Down",0.618222950357058,0.999769115486285,"GO:0010586","miRNA metabolic process"
