"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","description"
"GO:0051769",0.0861678004535147,0.353506488960891,0.231126709673834,-0.462666010010764,-1.38624067886285,15,"TLR4;LRRK2;EDN1;CCL2;NAMPT;JAK2;MAP2K6","regulation of nitric-oxide synthase biosynthetic process"
"GO:0051781",0.609120521172638,0.874838941382068,0.0590954798717342,0.243051787897082,0.923462418060867,50,"MDK;GIPC1;TGFB1;SIRT2;CAT;YBX1;VEGFB;RHOA;OSM;NUP62;VEGFA","positive regulation of cell division"
"GO:0051783",0.129133858267717,0.440231887799002,0.153158808683073,0.309275151503135,1.25384354234986,73,"SPHK1;DAPK3;CALR;FBXW5;SIRT2;PIN1;AURKAIP1;PDGFRB;MKI67;UBE2B;CDT1;MAD2L2;ANAPC11;PLK1;NUP62;NDC80","regulation of nuclear division"
"GO:0051784",0.926229508196721,0.983924776907233,0.0400845633477088,0.196772150839316,0.675945462237769,34,"AURKAIP1;CDT1;MAD2L2;PLK1;NDC80;BUB3;PCID2;ZWINT;PSMG2;BUB1;TPR;MAD2L1","negative regulation of nuclear division"
"GO:0051785",0.306799336650083,0.679727654072086,0.0959206777921745,0.337119898405425,1.1177552363395,30,"SPHK1;SIRT2;PDGFRB;UBE2B;CDT1;ANAPC11;NUP62;NSMCE2","positive regulation of nuclear division"
"GO:0051788",0.00271996464957289,0.0431022682168733,0.431707695803346,0.618290119288999,1.82630299905113,18,"SDF2L1;VCP;STUB1;DNAJB12;AUP1;UFD1;DERL1","response to misfolded protein"
"GO:0051851",0.866776315789474,0.965073210967274,0.0432768714901103,0.197389284787482,0.748634664273905,51,"CFL1;PSMC3;RRP1B;SMARCB1;SAP30BP;PPIB;HDAC1;VAPA;CSF1R;CHD1;STOM;SMARCA4","modulation by host of symbiont process"
"GO:0051865",0.775244299674267,0.94689451172714,0.047925896705813,0.214923796638371,0.816591602389425,50,"STUB1;UBE2D3;RNF187;UBE2B;HECTD1;RNF181;RNF115;UBE2D2;BABAM2;DDB2;LRSAM1;RNF8","protein autoubiquitination"
"GO:0051881",0.0283538716576425,0.183920685865788,0.352487857583619,0.392935947520945,1.47811338435672,47,"CLIC1;STOML2;VCP;BAD;UCP2;RACK1;PRELID1;BAX;SPART;PANK2;SLC25A33;PARK7;TSPO;PINK1;PARP1;IFI6;GCLM","regulation of mitochondrial membrane potential"
"GO:0051882",0.727272727272727,0.926457315365224,0.0550211117163117,0.290996706353369,0.817870900024698,15,"RACK1;TSPO;PARP1;IFI6;GCLM","mitochondrial depolarization"
"GO:0051893",0.800658978583196,0.959192549680641,0.0469758727821845,0.211942033667208,0.80608153810897,52,"DAPK3;RAC1;LIMS1;CORO1C;RHOA;TLN1;ACTG1;VEGFA;GREM1;ACVRL1;THY1;PTPRJ","regulation of focal adhesion assembly"
"GO:0051894",0.751677852348993,0.938588351876042,0.0507027937029348,0.262025432748216,0.80511027698675,20,"RAC1;LIMS1;VEGFA;THY1;PTPRJ;FMN1;ITGB1BP1;ROCK1","positive regulation of focal adhesion assembly"
"GO:0051896",0.729106628242075,0.927523338013252,0.0785029047348687,-0.189117262440748,-0.88804203035799,103,"NTRK3;PIK3CG;PIK3CB;CALCR;RICTOR;IGF1R;TPBG;DLG1;F3;GDF15;EPHA2;SFRP5;INPP5F;IGFBP5;TCF7L2;TGFBR1;PIK3CA;DAG1;NTRK2;SEMA5A;PIK3CD;HSP90AA1;MFHAS1","regulation of protein kinase B signaling"
"GO:0051897",0.908839779005525,0.979555203560519,0.0652353056017703,-0.180069484864515,-0.79494271044641,75,"PIK3CG;PIK3CB;CALCR;RICTOR;IGF1R;TPBG;F3;GDF15;IGFBP5;TCF7L2;TGFBR1;PIK3CA;SEMA5A;PIK3CD;HSP90AA1;MFHAS1","positive regulation of protein kinase B signaling"
"GO:0051898",0.824742268041237,0.961584182159861,0.0475434194201301,0.241621620166994,0.769350349342412,25,"CIB1;NOP53;RACK1","negative regulation of protein kinase B signaling"
"GO:0051899",0.458115183246073,0.791386535217567,0.0992333343771191,-0.25974574267069,-0.980121592323349,37,"LRRK2;EDN1;ATP1A2;SCN7A;KCNJ2;DCN;SCN9A;CACNB2;P2RX7;MLLT11;P2RX4;SLC8A1","membrane depolarization"
"GO:0051924",0.0745156482861401,0.325819891037282,0.199915231309662,0.28365182158101,1.26885013053621,131,"TSPAN13;GSTO1;TRPV2;BIN1;PTPN6;SLC8B1;CYBA;CALM3;LILRA2;VDAC1;G6PD;GNAI2;PDGFRB;BAX;LILRB1;ORAI1;CXCR4;C4orf3;CORO1A;LIME1;SRI;REM1;STIMATE;RHOA;TSPO;FKBP1A;PTK2B;ATG5;SARAF;PPP3CC;TMEM38B;RAMP3;PML;PDPK1;SUMO1;LHCGR;HTT;RRAD;HOMER3;TRPC6","regulation of calcium ion transport"
"GO:0051926",0.140522875816993,0.463551082371483,0.149207542435322,0.369954064222707,1.25930290064916,33,"GSTO1;BIN1;CALM3;VDAC1;LILRB1;C4orf3;SRI;REM1;PPP3CC;RRAD;FKBP1B;YWHAE;TMBIM6;CALM1","negative regulation of calcium ion transport"
"GO:0051928",0.690966719492868,0.910025413845324,0.0519512476197082,0.21687794154435,0.871065794893277,68,"GSTO1;TRPV2;CALM3;LILRA2;G6PD;PDGFRB;BAX;ORAI1;SRI;STIMATE;TSPO;PPP3CC;RAMP3;PDPK1;SUMO1;LHCGR;HTT;TRPC6","positive regulation of calcium ion transport"
"GO:0051932",0.829351535836177,0.961584182159861,0.0469758727821845,0.253224131885014,0.747972476133905,18,"ZDHHC12;KIF5B;ZDHHC3","synaptic transmission, GABAergic"
"GO:0051937",0.561576354679803,0.8501324718322,0.0840745577910723,-0.285972165192909,-0.905657352511614,19,"CXCL12;PRKN;SYT11","catecholamine transport"
"GO:0051938",0.761904761904762,0.944071801214658,0.0642140881844605,-0.267084534533148,-0.800239132449749,15,"ATP1A2;SLC7A11;SLC25A13;SLC1A2;TNF","L-glutamate import"
"GO:0051952",0.451282051282051,0.786520146520147,0.0988903007520636,-0.271545405278494,-0.998277722213226,33,"CXCL12;PRKN;SYT11;SLC12A2;ATP1A2","regulation of amine transport"
"GO:0051954",0.965870307167236,0.995949378493943,0.0400031517498194,0.202675064526923,0.598660833532403,18,"DTNBP1;TRH;PINK1","positive regulation of amine transport"
"GO:0051955",0.978155339805825,0.996909345225274,0.0555947097758869,-0.168238730928079,-0.544870493333058,21,"SLC12A2;ATP1A2;SLC38A2;P2RX7;TNF","regulation of amino acid transport"
"GO:0051960",0.556878306878307,0.846720511470808,0.0535669384770951,0.199534622445074,0.967575914826058,248,"TYMP;TRPV2;MAP2K2;BIN1;MDK;TGFB1;SPP1;SIRT2;RHEB;DNAJB11;TWF2;DBNL;CTDSP1;TREM2;ROBO1;ARHGAP4;B2M;CTSC;HES6;SPART;SEMA6B;SMARCD3;TENM4;PRKCH;CTNNA1;SRRT;PLXNA2;AGRN;DYNLT1;FLRT2;YTHDF2;CXCR4;HDAC1;STK25;RTN4;SERPINF1;MAP1B","regulation of nervous system development"
"GO:0051961",0.20391061452514,0.554183326268517,0.163180127180689,-0.255666503970293,-1.15182440767481,83,"NTRK3;ID4;SEMA4C;LDLR;HES1;SKI;MT3;ULK2;PROX1;CDKL3;DUSP10;DIP2B;SORL1;MBP;PCM1;GPR37L1;SEMA5A;DLX2;PPP3CA;PTN;RYK;MAP2;SOX10;NOTCH1;TMEM98;TNF;SEMA6D;NF1;IL6","negative regulation of nervous system development"
"GO:0051962",0.683357879234168,0.906468876603832,0.0490939668192139,0.198981537763706,0.906580306456459,151,"TRPV2;MAP2K2;BIN1;MDK;TGFB1;RHEB;TWF2;DBNL;ROBO1;SMARCD3;TENM4;PRKCH;SRRT;PLXNA2;AGRN;FLRT2;CXCR4;HDAC1;STK25;SERPINF1;MAP1B;TGM2","positive regulation of nervous system development"
"GO:0051963",0.240105540897098,0.606128030989213,0.144630528034484,-0.281554186907177,-1.1273898972838,48,"NTRK3;ADGRB3;STAU2;MEF2C;TPBG;GPC4;IL1RAPL1;SLITRK5;NTRK2;NRXN1;LRRN1","regulation of synapse assembly"
"GO:0051965",0.225,0.583895626443094,0.14551614609036,-0.331554988647815,-1.17561368354718,28,"ADGRB3;STAU2;TPBG;IL1RAPL1;SLITRK5;NTRK2;NRXN1;LRRN1","positive regulation of synapse assembly"
"GO:0051966",0.178117048346056,0.516470805959101,0.166933848713193,-0.326532219125264,-1.20021267083059,32,"MEF2C;OPHN1;LRRK2;ATP1A2;GRIN2B;SLC38A2;CCL2;NRXN1;DISC1;ROR2;GRIK3;TNF;GRIK2","regulation of synaptic transmission, glutamatergic"
"GO:0051972",0.723350253807107,0.926216894155624,0.0723570851036907,-0.235396373578995,-0.84082391532158,29,"PARN;NEK7;POT1;PARM1;HNRNPA2B1;MYC","regulation of telomerase activity"
"GO:0051973",0.760765550239234,0.944068330362448,0.0668966276500666,-0.237066472018328,-0.797246847183907,23,"PARN;NEK7;POT1;PARM1;MYC","positive regulation of telomerase activity"
