"NGenes","Correlation","Direction","PValue","FDR","GO_ID","description"
25,-0.028339542736959,"Down",0.431045394895468,0.900540993589643,"GO:1903793","positive regulation of anion transport"
96,0.0535889527112159,"Down",0.43145673794057,0.900540993589643,"GO:0061013","regulation of mRNA catabolic process"
80,0.0198430752571389,"Down",0.432163116596356,0.900540993589643,"GO:0009913","epidermal cell differentiation"
208,0.00621180674171954,"Up",0.432444229118338,0.900540993589643,"GO:0019058","viral life cycle"
25,0.0345158751663865,"Up",0.432527562781225,0.900540993589643,"GO:0048713","regulation of oligodendrocyte differentiation"
40,0.0162467605845603,"Up",0.432590656005444,0.900540993589643,"GO:0002562","somatic diversification of immune receptors via germline recombination within a single locus"
40,0.0162467605845603,"Up",0.432590656005444,0.900540993589643,"GO:0016444","somatic cell DNA recombination"
20,0.00285373624024471,"Down",0.432842096565078,0.900540993589643,"GO:0050931","pigment cell differentiation"
299,0.000790834853911889,"Down",0.432942351083316,0.900540993589643,"GO:0044770","cell cycle phase transition"
35,0.00587794152381969,"Down",0.432950920292572,0.900540993589643,"GO:0042310","vasoconstriction"
17,0.0997834382691963,"Down",0.433115369930092,0.900540993589643,"GO:0072539","T-helper 17 cell differentiation"
23,0.0596243348224363,"Down",0.43342037672173,0.900540993589643,"GO:0086009","membrane repolarization"
185,0.0805576187078546,"Up",0.433683605628686,0.900540993589643,"GO:0034470","ncRNA processing"
22,0.0141125619214269,"Up",0.433728887863629,0.900540993589643,"GO:0010923","negative regulation of phosphatase activity"
15,0.167085696435538,"Down",0.433837266984792,0.900540993589643,"GO:0036314","response to sterol"
145,0.0160244490731613,"Down",0.434792175141407,0.901161731989806,"GO:0043542","endothelial cell migration"
19,-0.0190587907237806,"Up",0.434804806298961,0.901161731989806,"GO:0090218","positive regulation of lipid kinase activity"
36,0.0087684055330308,"Up",0.434867178048609,0.901161731989806,"GO:0099518","vesicle cytoskeletal trafficking"
56,0.0311886971995734,"Down",0.43557619921852,0.901254074637102,"GO:0042100","B cell proliferation"
97,-0.000126465343432936,"Down",0.435621529692912,0.901254074637102,"GO:0030010","establishment of cell polarity"
43,0.0210428077160347,"Up",0.435642683279573,0.901254074637102,"GO:0002200","somatic diversification of immune receptors"
19,0.0315898982608136,"Up",0.436054959727222,0.901602736741752,"GO:0003254","regulation of membrane depolarization"
78,0.0108721742162442,"Down",0.436708298571389,0.902449160008697,"GO:0006813","potassium ion transport"
187,0.00307132282398166,"Up",0.437576976173659,0.902552868480886,"GO:0051346","negative regulation of hydrolase activity"
32,0.00984019474893231,"Up",0.437714921105577,0.902552868480886,"GO:0046470","phosphatidylcholine metabolic process"
37,0.00806709220838352,"Down",0.437734481225929,0.902552868480886,"GO:0071867","response to monoamine"
37,0.00806709220838352,"Down",0.437734481225929,0.902552868480886,"GO:0071869","response to catecholamine"
85,0.00477458496141168,"Down",0.43845421642422,0.90324132105014,"GO:0071621","granulocyte chemotaxis"
45,0.013568064624504,"Up",0.43877749856639,0.90324132105014,"GO:0046635","positive regulation of alpha-beta T cell activation"
115,0.0147283586505095,"Down",0.439196251502079,0.90324132105014,"GO:0022408","negative regulation of cell-cell adhesion"
26,0.0160579321475544,"Down",0.439525436435688,0.90324132105014,"GO:0045668","negative regulation of osteoblast differentiation"
45,-0.00586739626169866,"Up",0.439676633005226,0.90324132105014,"GO:1901880","negative regulation of protein depolymerization"
33,-0.00825903155820591,"Down",0.440065353645699,0.90324132105014,"GO:0010803","regulation of tumor necrosis factor-mediated signaling pathway"
43,-0.00814687286583381,"Down",0.44023400973969,0.90324132105014,"GO:0045428","regulation of nitric oxide biosynthetic process"
69,0.0247679381926085,"Down",0.440481050032451,0.90324132105014,"GO:0001704","formation of primary germ layer"
34,0.0719610265363756,"Up",0.440668977146625,0.90324132105014,"GO:0032608","interferon-beta production"
