"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"myeSC","Cycling","THY1","ITGAM_ITGB2",0.00288402219440567,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"nmSC","Cycling","THY1","ITGAM_ITGB2",0.000735956436786035,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"PC_VSMC","Cycling","THY1","ITGAM_ITGB2",0.0127620874537697,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"Endothelial","Mast","THY1","ITGAM_ITGB2",0.000345165437322001,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"Fibroblast","Mast","THY1","ITGAM_ITGB2",6.60850529407671e-05,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"myeSC","Mast","THY1","ITGAM_ITGB2",0.000460445957680058,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"nmSC","Mast","THY1","ITGAM_ITGB2",0.000117286132267943,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"PC_VSMC","Mast","THY1","ITGAM_ITGB2",0.00205462429126321,0,"THY1_ITGAM_ITGB2","THY1 - (ITGAM+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"Endothelial","C3high_Myeloid","THY1","ITGAX_ITGB2",0.00705058470864589,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"Fibroblast","C3high_Myeloid","THY1","ITGAX_ITGB2",0.00135725944393899,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"myeSC","C3high_Myeloid","THY1","ITGAX_ITGB2",0.00938435956736533,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"nmSC","C3high_Myeloid","THY1","ITGAX_ITGB2",0.00240642332231627,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"PC_VSMC","C3high_Myeloid","THY1","ITGAX_ITGB2",0.0406197459782354,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"Endothelial","C3low_Myeloid","THY1","ITGAX_ITGB2",0.00645614184139389,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"Fibroblast","C3low_Myeloid","THY1","ITGAX_ITGB2",0.00124222683038275,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"myeSC","C3low_Myeloid","THY1","ITGAX_ITGB2",0.00859485663043799,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"nmSC","C3low_Myeloid","THY1","ITGAX_ITGB2",0.00220266642935024,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"PC_VSMC","C3low_Myeloid","THY1","ITGAX_ITGB2",0.0373013707005981,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"Endothelial","Cycling","THY1","ITGAX_ITGB2",0.00383346295769012,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"Fibroblast","Cycling","THY1","ITGAX_ITGB2",0.000736027878018013,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"myeSC","Cycling","THY1","ITGAX_ITGB2",0.00510783408632907,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"nmSC","Cycling","THY1","ITGAX_ITGB2",0.00130560651171434,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"PC_VSMC","Cycling","THY1","ITGAX_ITGB2",0.0224313294583613,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"Endothelial","Endothelial","THY1","ITGAX_ITGB2",9.36667255096184e-05,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"Fibroblast","Endothelial","THY1","ITGAX_ITGB2",1.79296967611286e-05,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"myeSC","Endothelial","THY1","ITGAX_ITGB2",0.000124960626668999,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"nmSC","Endothelial","THY1","ITGAX_ITGB2",3.18223737274234e-05,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"PC_VSMC","Endothelial","THY1","ITGAX_ITGB2",0.000558254100481007,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"Endothelial","Mast","THY1","ITGAX_ITGB2",0.000888323634205144,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"Fibroblast","Mast","THY1","ITGAX_ITGB2",0.00017015236597411,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"myeSC","Mast","THY1","ITGAX_ITGB2",0.00118479653507822,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"nmSC","Mast","THY1","ITGAX_ITGB2",0.00030195790072034,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"PC_VSMC","Mast","THY1","ITGAX_ITGB2",0.00527362486034334,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"Endothelial","NKC","THY1","ITGAX_ITGB2",0.00251517706123189,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"Fibroblast","NKC","THY1","ITGAX_ITGB2",0.000482400140178715,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"myeSC","NKC","THY1","ITGAX_ITGB2",0.00335278091041453,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"nmSC","NKC","THY1","ITGAX_ITGB2",0.000855875863924765,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"PC_VSMC","NKC","THY1","ITGAX_ITGB2",0.014812540788011,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"BC","Endothelial","ITGA4_ITGB1","VCAM1",0.000840177765732707,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"C3high_Myeloid","Endothelial","ITGA4_ITGB1","VCAM1",0.00106007897617251,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"C3low_Myeloid","Endothelial","ITGA4_ITGB1","VCAM1",0.00125359296235403,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"Cycling","Endothelial","ITGA4_ITGB1","VCAM1",0.00179537709923861,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"Mast","Endothelial","ITGA4_ITGB1","VCAM1",0.000373794454135,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"NKC","Endothelial","ITGA4_ITGB1","VCAM1",0.00250847680274302,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"nmSC","Endothelial","ITGA4_ITGB1","VCAM1",0.000239792639486226,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"PC_VSMC","Endothelial","ITGA4_ITGB1","VCAM1",0.00268115558503811,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"TC","Endothelial","ITGA4_ITGB1","VCAM1",0.00203153059728703,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"BC","PC_VSMC","ITGA4_ITGB1","VCAM1",0.000100498090095319,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"C3high_Myeloid","PC_VSMC","ITGA4_ITGB1","VCAM1",0.000126826206607114,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"C3low_Myeloid","PC_VSMC","ITGA4_ITGB1","VCAM1",0.000150003502209977,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"Cycling","PC_VSMC","ITGA4_ITGB1","VCAM1",0.000214935416450705,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"Mast","PC_VSMC","ITGA4_ITGB1","VCAM1",4.46931581702611e-05,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"NKC","PC_VSMC","ITGA4_ITGB1","VCAM1",0.000300493849410776,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"nmSC","PC_VSMC","ITGA4_ITGB1","VCAM1",2.86676956360887e-05,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"PC_VSMC","PC_VSMC","ITGA4_ITGB1","VCAM1",0.000321228223039743,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"TC","PC_VSMC","ITGA4_ITGB1","VCAM1",0.00024325743524475,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","Endothelial","ITGA9_ITGB1","VCAM1",0.0017257032792315,0,"ITGA9_ITGB1_VCAM1","VCAM1 - (ITGA9+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"Mast","Endothelial","ITGA9_ITGB1","VCAM1",0.000152541064256761,0,"ITGA9_ITGB1_VCAM1","VCAM1 - (ITGA9+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","PC_VSMC","ITGA9_ITGB1","VCAM1",0.00020658165040196,0,"ITGA9_ITGB1_VCAM1","VCAM1 - (ITGA9+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"Mast","PC_VSMC","ITGA9_ITGB1","VCAM1",1.82351919589386e-05,0,"ITGA9_ITGB1_VCAM1","VCAM1 - (ITGA9+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514"
"BC","myeSC","VSIR","IGSF11",0.000260855105898985,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"C3high_Myeloid","myeSC","VSIR","IGSF11",0.00565115323591753,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"C3low_Myeloid","myeSC","VSIR","IGSF11",0.00369902992629332,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"Cycling","myeSC","VSIR","IGSF11",0.00293746177783844,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","myeSC","VSIR","IGSF11",0.00240581205778426,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"Fibroblast","myeSC","VSIR","IGSF11",0.00012132053519785,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"Mast","myeSC","VSIR","IGSF11",0.00139635775502095,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"Mucosa","myeSC","VSIR","IGSF11",0.000678541735516249,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"myeSC","myeSC","VSIR","IGSF11",0.000615891977709059,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"NKC","myeSC","VSIR","IGSF11",0.000559313923332872,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"nmSC","myeSC","VSIR","IGSF11",0.000410706014917912,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"PC_VSMC","myeSC","VSIR","IGSF11",0.000578052326628816,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"TC","myeSC","VSIR","IGSF11",0.000850495561202215,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"BC","nmSC","VSIR","IGSF11",0.000104729652684037,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"C3high_Myeloid","nmSC","VSIR","IGSF11",0.00227620380186427,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"C3low_Myeloid","nmSC","VSIR","IGSF11",0.00148817159287241,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"Cycling","nmSC","VSIR","IGSF11",0.00118124237845435,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","nmSC","VSIR","IGSF11",0.000967141599739442,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"Fibroblast","nmSC","VSIR","IGSF11",4.87044183907835e-05,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"Mast","nmSC","VSIR","IGSF11",0.000560999343297862,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"Mucosa","nmSC","VSIR","IGSF11",0.000272493092941529,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"myeSC","nmSC","VSIR","IGSF11",0.000247324527315561,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"NKC","nmSC","VSIR","IGSF11",0.000224596796761187,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"nmSC","nmSC","VSIR","IGSF11",0.000164907477105621,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"PC_VSMC","nmSC","VSIR","IGSF11",0.000232123950819419,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"TC","nmSC","VSIR","IGSF11",0.000341582573208367,0,"VSIR_IGSF11","VSIR - IGSF11","VISTA","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","Endothelial","GJA5","GJA5",0.000402354005702347,0,"GJA5_GJA5","GJA5 - GJA5","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"PC_VSMC","Endothelial","GJA5","GJA5",1.14812906767649e-05,0,"GJA5_GJA5","GJA5 - GJA5","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"Endothelial","PC_VSMC","GJA5","GJA5",1.14812906767649e-05,0,"GJA5_GJA5","GJA5 - GJA5","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"PC_VSMC","PC_VSMC","GJA5","GJA5",3.27497621561216e-07,0,"GJA5_GJA5","GJA5 - GJA5","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"Endothelial","Endothelial","GJA1","GJA5",0.00298625933283709,0,"GJA1_GJA5","GJA1 - GJA5","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"nmSC","Endothelial","GJA1","GJA5",0.000226373409110165,0,"GJA1_GJA5","GJA1 - GJA5","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"Endothelial","PC_VSMC","GJA1","GJA5",8.5428320361211e-05,0,"GJA1_GJA5","GJA1 - GJA5","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"nmSC","PC_VSMC","GJA1","GJA5",6.45852766335964e-06,0,"GJA1_GJA5","GJA1 - GJA5","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"Endothelial","Endothelial","GJC1","GJA5",0.000139817814210201,0,"GJC1_GJA5","GJC1 - GJA5","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"nmSC","Endothelial","GJC1","GJA5",0.000340946098284004,0,"GJC1_GJA5","GJC1 - GJA5","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"PC_VSMC","Endothelial","GJC1","GJA5",0.00317136125852636,0,"GJC1_GJA5","GJC1 - GJA5","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"Endothelial","PC_VSMC","GJC1","GJA5",3.98872501160545e-06,0,"GJC1_GJA5","GJC1 - GJA5","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"nmSC","PC_VSMC","GJC1","GJA5",9.72841726936769e-06,0,"GJC1_GJA5","GJC1 - GJA5","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"PC_VSMC","PC_VSMC","GJC1","GJA5",9.07399204335224e-05,0,"GJC1_GJA5","GJC1 - GJA5","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"Endothelial","Endothelial","GJA1","GJA1",0.0218020040860853,0,"GJA1_GJA1","GJA1 - GJA1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"nmSC","Endothelial","GJA1","GJA1",0.001682038343604,0,"GJA1_GJA1","GJA1 - GJA1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"Endothelial","nmSC","GJA1","GJA1",0.001682038343604,0,"GJA1_GJA1","GJA1 - GJA1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"nmSC","nmSC","GJA1","GJA1",0.000127352962870539,0,"GJA1_GJA1","GJA1 - GJA1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"Endothelial","Endothelial","GJC1","GJA1",0.00103947687615301,0,"GJC1_GJA1","GJC1 - GJA1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"nmSC","Endothelial","GJC1","GJA1",0.00253149041004204,0,"GJC1_GJA1","GJC1 - GJA1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"PC_VSMC","Endothelial","GJC1","GJA1",0.0231263386902258,0,"GJC1_GJA1","GJC1 - GJA1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"Endothelial","nmSC","GJC1","GJA1",7.86556101251961e-05,0,"GJC1_GJA1","GJC1 - GJA1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"nmSC","nmSC","GJC1","GJA1",0.000191818785830977,0,"GJC1_GJA1","GJC1 - GJA1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"PC_VSMC","nmSC","GJC1","GJA1",0.00178644357625271,0,"GJC1_GJA1","GJC1 - GJA1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"Endothelial","Endothelial","GJC1","GJC1",4.85782949208008e-05,0,"GJC1_GJC1","GJC1 - GJC1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"nmSC","Endothelial","GJC1","GJC1",0.000118473848326869,0,"GJC1_GJC1","GJC1 - GJC1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"PC_VSMC","Endothelial","GJC1","GJC1",0.0011040420015057,0,"GJC1_GJC1","GJC1 - GJC1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"Endothelial","nmSC","GJC1","GJC1",0.000118473848326869,0,"GJC1_GJC1","GJC1 - GJC1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"nmSC","nmSC","GJC1","GJC1",0.000288907654449205,0,"GJC1_GJC1","GJC1 - GJC1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"PC_VSMC","nmSC","GJC1","GJC1",0.00268847970260819,0,"GJC1_GJC1","GJC1 - GJC1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"Endothelial","PC_VSMC","GJC1","GJC1",0.0011040420015057,0,"GJC1_GJC1","GJC1 - GJC1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"nmSC","PC_VSMC","GJC1","GJC1",0.00268847970260819,0,"GJC1_GJC1","GJC1 - GJC1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"PC_VSMC","PC_VSMC","GJC1","GJC1",0.024529101067973,0,"GJC1_GJC1","GJC1 - GJC1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344"
"C3low_Myeloid","C3low_Myeloid","CLDN1","CLDN1",3.12681635041037e-07,0,"CLDN1_CLDN1","CLDN1 - CLDN1","CLDN","Cell-Cell Contact","PMID: 31942240"
"Fibroblast","C3low_Myeloid","CLDN1","CLDN1",1.19000747695222e-05,0,"CLDN1_CLDN1","CLDN1 - CLDN1","CLDN","Cell-Cell Contact","PMID: 31942240"
"Mucosa","C3low_Myeloid","CLDN1","CLDN1",2.4455116553056e-06,0,"CLDN1_CLDN1","CLDN1 - CLDN1","CLDN","Cell-Cell Contact","PMID: 31942240"
"C3low_Myeloid","Fibroblast","CLDN1","CLDN1",1.19000747695222e-05,0,"CLDN1_CLDN1","CLDN1 - CLDN1","CLDN","Cell-Cell Contact","PMID: 31942240"
"Fibroblast","Fibroblast","CLDN1","CLDN1",0.000452700065020852,0,"CLDN1_CLDN1","CLDN1 - CLDN1","CLDN","Cell-Cell Contact","PMID: 31942240"
"Mucosa","Fibroblast","CLDN1","CLDN1",9.30642170905408e-05,0,"CLDN1_CLDN1","CLDN1 - CLDN1","CLDN","Cell-Cell Contact","PMID: 31942240"
"C3low_Myeloid","Mucosa","CLDN1","CLDN1",2.4455116553056e-06,0,"CLDN1_CLDN1","CLDN1 - CLDN1","CLDN","Cell-Cell Contact","PMID: 31942240"
"Fibroblast","Mucosa","CLDN1","CLDN1",9.30642170905408e-05,0,"CLDN1_CLDN1","CLDN1 - CLDN1","CLDN","Cell-Cell Contact","PMID: 31942240"
"Mucosa","Mucosa","CLDN1","CLDN1",1.91262919890122e-05,0,"CLDN1_CLDN1","CLDN1 - CLDN1","CLDN","Cell-Cell Contact","PMID: 31942240"
"Fibroblast","Endothelial","SDC2","ADGRA2",0.00261132760007798,0,"SDC2_ADGRA2","SDC2 - ADGRA2","ADGRA","Cell-Cell Contact","PMID: 31462748"
"PC_VSMC","Endothelial","SDC2","ADGRA2",0.0044871309933025,0,"SDC2_ADGRA2","SDC2 - ADGRA2","ADGRA","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","Fibroblast","SDC2","ADGRA2",0.00183594542137,0,"SDC2_ADGRA2","SDC2 - ADGRA2","ADGRA","Cell-Cell Contact","PMID: 31462748"
"PC_VSMC","Fibroblast","SDC2","ADGRA2",0.0031565287638526,0,"SDC2_ADGRA2","SDC2 - ADGRA2","ADGRA","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","PC_VSMC","SDC2","ADGRA2",0.00751892816175083,0,"SDC2_ADGRA2","SDC2 - ADGRA2","ADGRA","Cell-Cell Contact","PMID: 31462748"
"PC_VSMC","PC_VSMC","SDC2","ADGRA2",0.0128745188500698,0,"SDC2_ADGRA2","SDC2 - ADGRA2","ADGRA","Cell-Cell Contact","PMID: 31462748"
"myeSC","nmSC","C1QL1","ADGRB3",2.47767366903149e-05,0,"C1QL1_ADGRB3","C1QL1 - ADGRB3","ADGRB","Cell-Cell Contact","PMID: 31462748"
"Endothelial","C3high_Myeloid","THY1","ADGRE2",0.00204032044995462,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","C3high_Myeloid","THY1","ADGRE2",0.000391174181121848,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"myeSC","C3high_Myeloid","THY1","ADGRE2",0.00272021887997019,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","C3high_Myeloid","THY1","ADGRE2",0.000694071521188175,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"PC_VSMC","C3high_Myeloid","THY1","ADGRE2",0.0120440181129911,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Endothelial","C3low_Myeloid","THY1","ADGRE2",0.0019485102332736,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"Fibroblast","C3low_Myeloid","THY1","ADGRE2",0.000373544372164261,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"myeSC","C3low_Myeloid","THY1","ADGRE2",0.00259789427724623,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"nmSC","C3low_Myeloid","THY1","ADGRE2",0.000662799499253467,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
"PC_VSMC","C3low_Myeloid","THY1","ADGRE2",0.0115072526431945,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748"
