"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","description"
"GO:0060393",0.331018518518519,0.700849928655624,0.111918316325105,0.290067193302449,1.06946871852948,36,"PPARG;SMAD7;TGFB1;EMILIN1;PMEPA1;ACVRL1;ENG;BMPER;PIN1","regulation of pathway-restricted SMAD protein phosphorylation"
"GO:0060395",0.460674157303371,0.806392869123496,0.0899860794997137,0.249156610558457,0.975122561812546,46,"PPARG;HEXA;FAM89B;SMAD7;SMAD9;TGFB1;PARP1","SMAD protein signal transduction"
"GO:0060396",0.653211009174312,0.926430603607935,0.0614364107201271,-0.298419559115011,-0.854789702471075,15,"GHR;MBD5;STAT5B","growth hormone receptor signaling pathway"
"GO:0060411",0.685816876122083,0.939089322902009,0.0580983576873206,-0.235191627788965,-0.870187043939622,43,"TGFB2;SMAD6;NRP2;TGFBR1;BMPR1A;SLIT2;HES1;ACVR1;TGFBR2;RBPJ;SMAD4;NOTCH2;NOTCH1;PROX1;ZFPM2;SAV1;TBX2;MDM2;HEYL;ROBO2;SEMA3C;TGFBR3;NRP1;PARVA","cardiac septum morphogenesis"
"GO:0060412",0.486678507992895,0.823142240102167,0.0743625384422526,-0.293134457151072,-0.987737285620503,29,"TGFB2;TGFBR1;BMPR1A;SLIT2;HES1;ACVR1;TGFBR2;RBPJ;SMAD4;NOTCH1;PROX1;ZFPM2;SAV1;HEYL;ROBO2","ventricular septum morphogenesis"
"GO:0060415",0.88302752293578,1,0.0577308549299813,0.195938453240208,0.720805353567155,34,"SMAD7;TGFB1;FKBP1A;ENG;FOXC1;EGLN1;EFEMP2","muscle tissue morphogenesis"
"GO:0060416",0.726605504587156,0.956787624371192,0.0564118388217596,-0.275064193335495,-0.818430205470337,18,"GHR;MBD5;STAT5B;IGFBP5;JAK2;GDF15","response to growth hormone"
"GO:0060419",0.144620811287478,0.46435403590357,0.153158808683073,-0.318825698546926,-1.23340821253473,54,"CAV3;TGFB2;MEF2C;ADPRHL1;MAPK14;FOXP1;DUSP6;SKI;PRKAR1A;RUNX1;ERBB4;SORBS2;TGFBR1;ARID2;BMPR1A;DIPK2A;HEG1;TGFBR2;SMAD1;RBPJ;EDN1;YAP1;NOTCH1;PROX1;AKAP6;ZFPM2;IGF1;ABL1;SAV1;ACACB;TBX2","heart growth"
"GO:0060420",0.380208333333333,0.753265412748171,0.0862865626267245,-0.292416863836482,-1.05087774003922,38,"CAV3;MEF2C;MAPK14;FOXP1;DUSP6;RUNX1;ERBB4;TGFBR1;BMPR1A;TGFBR2;RBPJ;EDN1;YAP1;NOTCH1;PROX1;AKAP6;ZFPM2;IGF1;SAV1;ACACB;TBX2","regulation of heart growth"
"GO:0060421",0.21651376146789,0.568698549962062,0.125033367555272,-0.393043392668067,-1.20218668043404,20,"MEF2C;MAPK14;ERBB4;BMPR1A;RBPJ;EDN1;YAP1;NOTCH1;PROX1;AKAP6;ZFPM2;IGF1;ACACB;TBX2","positive regulation of heart growth"
